Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
teaching.csv,MCB,2,"{'k': 7, 'DSEL_perc': 0.7000000000000001}",0.733333333,0.711111111,0.130976431,0.711111111,0.788215488,0.769047619,0.016614676,7.01230367
teaching.csv,KNORAU,2,"{'k': 6, 'DSEL_perc': 0.4}",0.666666667,0.638888889,0.168013468,0.611111111,0.824141414,0.740858686,0.017167568,6.96050326
teaching.csv,METADES,2,"{'k': 3, 'DSEL_perc': 0.1}",0.866666667,0.888888889,0.060606061,0.888888889,0.980078563,0.96712963,0.226364136,13.98229599
teaching.csv,AdaBoostClassifier,2,"{'n_estimators': 60, 'learning_rate': 0.693355959983788}",0.6,0.588888889,0.198316498,0.605555556,0.797553311,0.65176918,0.084934235,0.612068176
teaching.csv,MCB,3,"{'k': 3, 'DSEL_perc': 0.30000000000000004}",0.666666667,0.666666667,0.166666667,0.723809524,0.736666667,0.698333333,0.017032146,7.017628352
teaching.csv,KNORAU,3,"{'k': 7, 'DSEL_perc': 0.2}",0.733333333,0.733333333,0.133333333,0.763888889,0.913333333,0.879264069,0.016913414,6.951236725
teaching.csv,METADES,3,"{'k': 3, 'DSEL_perc': 0.1}",0.933333333,0.933333333,0.033333333,0.944444444,0.993333333,0.988888889,0.224696398,13.93814087
teaching.csv,AdaBoostClassifier,3,"{'n_estimators': 28, 'learning_rate': 0.9646202012570686}",0.666666667,0.666666667,0.166666667,0.738095238,0.826666667,0.594722222,0.04136157,0.2749602
teaching.csv,MCB,4,"{'k': 9, 'DSEL_perc': 0.8}",0.533333333,0.533333333,0.233333333,0.648148148,0.653333333,0.665925926,0.015941858,7.013305028
teaching.csv,KNORAU,4,"{'k': 4, 'DSEL_perc': 0.30000000000000004}",0.8,0.8,0.1,0.838095238,0.966666667,0.945992063,0.017622232,6.974744797
teaching.csv,METADES,4,"{'k': 6, 'DSEL_perc': 0.2}",0.733333333,0.733333333,0.133333333,0.777777778,0.9,0.840396825,0.224780083,13.94084295
teaching.csv,AdaBoostClassifier,4,"{'n_estimators': 56, 'learning_rate': 0.1097799349562422}",0.466666667,0.466666667,0.266666667,0.486111111,0.726666667,0.544720095,0.079535246,0.483290354
teaching.csv,MCB,5,"{'k': 4, 'DSEL_perc': 0.5}",0.733333333,0.733333333,0.133333333,0.726984127,0.8,0.774603175,0.016555548,6.99690183
teaching.csv,KNORAU,5,"{'k': 8, 'DSEL_perc': 0.2}",0.666666667,0.666666667,0.166666667,0.655555556,0.75,0.608888889,0.0165205,6.925725937
teaching.csv,METADES,5,"{'k': 6, 'DSEL_perc': 0.1}",0.6,0.6,0.2,0.588888889,0.61,0.470714286,0.224481583,13.94677162
teaching.csv,AdaBoostClassifier,5,"{'n_estimators': 87, 'learning_rate': 0.9704286892344416}",0.6,0.6,0.2,0.555555556,0.846666667,0.71021164,0.114349842,0.765355428
teaching.csv,MCB,6,"{'k': 6, 'DSEL_perc': 0.5}",0.333333333,0.333333333,0.333333333,0.25,0.6,0.53968254,0.017200708,7.021808624
teaching.csv,KNORAU,6,"{'k': 7, 'DSEL_perc': 0.2}",0.6,0.6,0.2,0.607142857,0.746666667,0.68216996,0.017647266,6.973044078
teaching.csv,METADES,6,"{'k': 4, 'DSEL_perc': 0.1}",0.4,0.4,0.3,0.4,0.613333333,0.446697932,0.224802732,13.94103368
teaching.csv,AdaBoostClassifier,6,"{'n_estimators': 94, 'learning_rate': 0.16315601478835806}",0.533333333,0.533333333,0.233333333,0.55,0.68,0.587478355,0.132975101,0.857718786
teaching.csv,MCB,7,"{'k': 9, 'DSEL_perc': 0.6}",0.333333333,0.333333333,0.333333333,0.380952381,0.6,0.61984127,0.016751528,7.034079234
teaching.csv,KNORAU,7,"{'k': 6, 'DSEL_perc': 0.1}",0.466666667,0.466666667,0.266666667,0.466666667,0.556666667,0.412633478,0.01756978,6.978305181
teaching.csv,METADES,7,"{'k': 3, 'DSEL_perc': 0.1}",0.533333333,0.533333333,0.233333333,0.505555556,0.63,0.543425926,0.224392653,13.95023664
teaching.csv,AdaBoostClassifier,7,"{'n_estimators': 88, 'learning_rate': 0.9646202012570686}",0.333333333,0.333333333,0.333333333,0.277777778,0.626666667,0.509318829,0.113177538,0.728829702
teaching.csv,MCB,8,"{'k': 4, 'DSEL_perc': 0.2}",0.533333333,0.533333333,0.233333333,0.5,0.7,0.656349206,0.016999483,7.008902232
teaching.csv,KNORAU,8,"{'k': 5, 'DSEL_perc': 0.1}",0.533333333,0.533333333,0.233333333,0.385185185,0.646666667,0.522080327,0.016967058,6.955655416
teaching.csv,METADES,8,"{'k': 6, 'DSEL_perc': 0.2}",0.466666667,0.466666667,0.266666667,0.348148148,0.806666667,0.647116402,0.225446224,14.04910088
teaching.csv,AdaBoostClassifier,8,"{'n_estimators': 88, 'learning_rate': 0.727468929838215}",0.333333333,0.333333333,0.333333333,0.333333333,0.553333333,0.413024013,0.124905586,0.752480825
teaching.csv,MCB,9,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.4375,0.017827511,7.013448079
teaching.csv,KNORAU,9,"{'k': 8, 'DSEL_perc': 0.1}",0.333333333,0.333333333,0.333333333,0.361111111,0.446666667,0.340246698,0.017096758,6.961107254
teaching.csv,METADES,9,"{'k': 3, 'DSEL_perc': 0.1}",0.6,0.6,0.2,0.69047619,0.736666667,0.65952862,0.224395037,13.93852234
teaching.csv,AdaBoostClassifier,9,"{'n_estimators': 78, 'learning_rate': 0.777131422039052}",0.333333333,0.333333333,0.333333333,0.333333333,0.46,0.31034114,0.106945753,0.643905004
teaching.csv,MCB,10,"{'k': 5, 'DSEL_perc': 0.2}",0.6,0.6,0.2,0.611111111,0.566666667,0.477777778,0.01661706,6.995360057
teaching.csv,KNORAU,10,"{'k': 6, 'DSEL_perc': 0.2}",0.4,0.4,0.3,0.387301587,0.613333333,0.420536593,0.01669836,6.952190399
teaching.csv,METADES,10,"{'k': 5, 'DSEL_perc': 0.1}",0.533333333,0.533333333,0.233333333,0.501587302,0.626666667,0.445137085,0.225158215,13.95901044
teaching.csv,AdaBoostClassifier,10,"{'n_estimators': 63, 'learning_rate': 0.994014513336415}",0.466666667,0.466666667,0.266666667,0.522222222,0.733333333,0.522402042,0.082086325,0.52857399
breast-cancer-wisc-diag.csv,MCB,1,"{'k': 5, 'DSEL_perc': 0.5}",0.912280702,0.945652174,0.054347826,0.84375,0.934782609,0.987414188,0.030443668,1.859961895
breast-cancer-wisc-diag.csv,KNORAU,1,"{'k': 5, 'DSEL_perc': 0.6}",0.912280702,0.945652174,0.054347826,0.84375,1,1,0.029266596,1.833919893
breast-cancer-wisc-diag.csv,METADES,1,"{'k': 5, 'DSEL_perc': 0.2}",0.894736842,0.934782609,0.065217391,0.823529412,0.989130435,0.997902365,0.260280848,3.705091644
breast-cancer-wisc-diag.csv,AdaBoostClassifier,1,"{'n_estimators': 91, 'learning_rate': 0.48363729180515236}",0.947368421,0.967391304,0.032608696,0.892857143,0.994071146,0.998606726,0.284069777,0.217605055
breast-cancer-wisc-diag.csv,MCB,2,"{'k': 7, 'DSEL_perc': 0.6}",0.894736842,0.888961039,0.111038961,0.888961039,0.903246753,0.910514924,0.02767992,1.84514648
breast-cancer-wisc-diag.csv,KNORAU,2,"{'k': 3, 'DSEL_perc': 0.2}",0.912280702,0.903246753,0.096753247,0.910714286,0.958441558,0.959183746,0.049537182,1.839926368
breast-cancer-wisc-diag.csv,METADES,2,"{'k': 4, 'DSEL_perc': 0.1}",0.929824561,0.917532468,0.082467532,0.934459459,0.944155844,0.957369186,0.260141611,3.677485282
breast-cancer-wisc-diag.csv,AdaBoostClassifier,2,"{'n_estimators': 73, 'learning_rate': 0.6186115676337719}",0.964912281,0.962987013,0.037012987,0.962987013,0.985714286,0.98345104,0.22783494,0.177216112
breast-cancer-wisc-diag.csv,MCB,3,"{'k': 6, 'DSEL_perc': 0.7000000000000001}",0.824561404,0.801587302,0.198412698,0.815789474,0.81547619,0.826441103,0.021430731,1.835889984
breast-cancer-wisc-diag.csv,KNORAU,3,"{'k': 2, 'DSEL_perc': 0.2}",0.929824561,0.91468254,0.08531746,0.934210526,0.950396825,0.95048354,0.044036388,1.827348743
breast-cancer-wisc-diag.csv,METADES,3,"{'k': 7, 'DSEL_perc': 0.4}",0.894736842,0.876984127,0.123015873,0.894736842,0.950396825,0.939336343,0.242220402,3.67130313
breast-cancer-wisc-diag.csv,AdaBoostClassifier,3,"{'n_estimators': 61, 'learning_rate': 0.8921991059949005}",0.947368421,0.938492063,0.061507937,0.947972973,0.988095238,0.983106907,0.196096897,0.151291228
breast-cancer-wisc-diag.csv,MCB,4,"{'k': 9, 'DSEL_perc': 0.7000000000000001}",0.947368421,0.947044335,0.052955665,0.948148148,0.929187192,0.953513592,0.024297714,1.85188076
breast-cancer-wisc-diag.csv,KNORAU,4,"{'k': 2, 'DSEL_perc': 0.9}",0.877192982,0.875,0.125,0.902777778,0.95320197,0.971275756,0.017499447,1.824889267
breast-cancer-wisc-diag.csv,METADES,4,"{'k': 4, 'DSEL_perc': 0.5}",0.912280702,0.911945813,0.088054187,0.912962963,0.951970443,0.949537112,0.240385532,3.682040332
breast-cancer-wisc-diag.csv,AdaBoostClassifier,4,"{'n_estimators': 92, 'learning_rate': 0.4750047548576664}",0.98245614,0.982142857,0.017857143,0.983333333,0.995073892,0.99546371,0.289726257,0.213459918
breast-cancer-wisc-diag.csv,MCB,5,"{'k': 6, 'DSEL_perc': 0.9}",0.929824561,0.929187192,0.070812808,0.932382134,0.947660099,0.956432028,0.018185854,1.846162896
breast-cancer-wisc-diag.csv,KNORAU,5,"{'k': 7, 'DSEL_perc': 0.2}",0.98245614,0.982142857,0.017857143,0.983333333,0.996305419,0.996486175,0.060490847,1.851157138
breast-cancer-wisc-diag.csv,METADES,5,"{'k': 9, 'DSEL_perc': 0.5}",0.947368421,0.947660099,0.052339901,0.947660099,0.959359606,0.965880951,0.242637157,3.656019244
breast-cancer-wisc-diag.csv,AdaBoostClassifier,5,"{'n_estimators': 29, 'learning_rate': 0.24837753155266132}",0.964912281,0.964285714,0.035714286,0.967741935,1,1,0.094719887,0.077883403
breast-cancer-wisc-diag.csv,MCB,6,"{'k': 8, 'DSEL_perc': 0.9}",0.964912281,0.947222222,0.052777778,0.947222222,0.947222222,0.925438596,0.017557144,1.841737513
breast-cancer-wisc-diag.csv,KNORAU,6,"{'k': 7, 'DSEL_perc': 0.5}",0.964912281,0.947222222,0.052777778,0.947222222,0.952777778,0.952399381,0.030489683,1.824454257
breast-cancer-wisc-diag.csv,METADES,6,"{'k': 4, 'DSEL_perc': 0.2}",0.964912281,0.947222222,0.052777778,0.947222222,0.955555556,0.958176692,0.256207228,3.64906746
breast-cancer-wisc-diag.csv,AdaBoostClassifier,6,"{'n_estimators': 78, 'learning_rate': 0.4500206950920806}",0.964912281,0.947222222,0.052777778,0.947222222,0.987037037,0.968445419,0.240707159,0.185322343
breast-cancer-wisc-diag.csv,MCB,7,"{'k': 7, 'DSEL_perc': 0.9}",0.964912281,0.956554878,0.043445122,0.956554878,0.956554878,0.94627193,0.017776966,1.831046322
breast-cancer-wisc-diag.csv,KNORAU,7,"{'k': 3, 'DSEL_perc': 0.5}",0.964912281,0.975609756,0.024390244,0.944444444,0.993140244,0.982776027,0.033389568,1.82835261
breast-cancer-wisc-diag.csv,METADES,7,"{'k': 9, 'DSEL_perc': 0.2}",0.964912281,0.956554878,0.043445122,0.956554878,0.981707317,0.953967928,0.253549099,3.641421335
breast-cancer-wisc-diag.csv,AdaBoostClassifier,7,"{'n_estimators': 48, 'learning_rate': 0.507432146552217}",0.964912281,0.956554878,0.043445122,0.956554878,0.99847561,0.99620864,0.146367311,0.118071573
breast-cancer-wisc-diag.csv,MCB,8,"{'k': 9, 'DSEL_perc': 0.6}",0.947368421,0.965909091,0.034090909,0.90625,0.977272727,0.933333333,0.028237581,1.850768139
breast-cancer-wisc-diag.csv,KNORAU,8,"{'k': 8, 'DSEL_perc': 0.2}",0.947368421,0.938811189,0.061188811,0.916943522,0.996503497,0.989377289,0.0446527,1.825742554
breast-cancer-wisc-diag.csv,METADES,8,"{'k': 7, 'DSEL_perc': 0.1}",0.964912281,0.950174825,0.049825175,0.950174825,0.993006993,0.981334842,0.267636061,3.690769798
breast-cancer-wisc-diag.csv,AdaBoostClassifier,8,"{'n_estimators': 58, 'learning_rate': 0.633646637993415}",1,1,0,1,1,1,0.178910255,0.13741694
breast-cancer-wisc-diag.csv,MCB,9,"{'k': 3, 'DSEL_perc': 0.8}",0.894736842,0.877622378,0.122377622,0.842857143,0.916083916,0.845310391,0.019467831,1.844360117
breast-cancer-wisc-diag.csv,KNORAU,9,"{'k': 3, 'DSEL_perc': 0.5}",0.964912281,0.950174825,0.049825175,0.950174825,0.998251748,0.994294167,0.032649994,1.828206213
breast-cancer-wisc-diag.csv,METADES,9,"{'k': 5, 'DSEL_perc': 0.1}",0.947368421,0.965909091,0.034090909,0.90625,0.983391608,0.943337912,0.261099815,3.676330834
breast-cancer-wisc-diag.csv,AdaBoostClassifier,9,"{'n_estimators': 93, 'learning_rate': 0.3009851659464466}",0.964912281,0.977272727,0.022727273,0.933333333,1,1,0.294896841,0.216797778
breast-cancer-wisc-diag.csv,MCB,10,"{'k': 9, 'DSEL_perc': 0.9}",0.910714286,0.941860465,0.058139535,0.861111111,0.965116279,0.90625,0.018532991,1.885575908
breast-cancer-wisc-diag.csv,KNORAU,10,"{'k': 8, 'DSEL_perc': 0.1}",0.964285714,0.949910555,0.050089445,0.949910555,0.998211091,0.994294167,0.054331303,1.857297761
breast-cancer-wisc-diag.csv,METADES,10,"{'k': 4, 'DSEL_perc': 0.1}",0.982142857,0.988372093,0.011627907,0.964285714,1,1,0.258533239,3.714587007
breast-cancer-wisc-diag.csv,AdaBoostClassifier,10,"{'n_estimators': 82, 'learning_rate': 0.8104857642220378}",0.982142857,0.961538462,0.038461538,0.988636364,0.978533095,0.962307692,0.254459381,0.211332526
titanic.csv,MCB,1,"{'k': 4, 'DSEL_perc': 0.5}",0.7239819,0.590743848,0.409256152,0.753647733,0.590743848,0.627862785,0.019679546,0.00729604
titanic.csv,KNORAU,1,"{'k': 3, 'DSEL_perc': 0.9}",0.7239819,0.590743848,0.409256152,0.753647733,0.662472036,0.645810725,0.020180941,0.491880184
titanic.csv,METADES,1,"{'k': 7, 'DSEL_perc': 0.9}",0.7239819,0.590743848,0.409256152,0.753647733,0.590743848,0.627862785,0.243846178,0.008438507
titanic.csv,AdaBoostClassifier,1,"{'n_estimators': 20, 'learning_rate': 0.2868711639988387}",0.447963801,0.590604027,0.409395973,0.68556701,0.662472036,0.645810725,0.034068584,0.016787473
titanic.csv,MCB,2,"{'k': 9, 'DSEL_perc': 0.9}",0.940909091,0.956375839,0.043624161,0.922619048,0.956375839,0.922619048,0.020015955,0.007053939
titanic.csv,KNORAU,2,"{'k': 2, 'DSEL_perc': 0.8}",0.940909091,0.956375839,0.043624161,0.922619048,0.912751678,0.422619048,0.01834631,0.485359539
titanic.csv,METADES,2,"{'k': 4, 'DSEL_perc': 0.9}",0.940909091,0.956375839,0.043624161,0.922619048,0.912751678,0.422619048,0.239833355,1.010854678
titanic.csv,AdaBoostClassifier,2,"{'n_estimators': 49, 'learning_rate': 0.6413006557685736}",0.363636364,0.530201342,0.469798658,0.668246445,0.912751678,0.422619048,0.081264734,0.034257499
titanic.csv,MCB,3,"{'k': 7, 'DSEL_perc': 0.9}",0.945454545,0.915492958,0.084507042,0.962732919,0.845070423,0.892309118,0.019359827,0.475909493
titanic.csv,KNORAU,3,"{'k': 5, 'DSEL_perc': 0.9}",0.927272727,0.887323944,0.112676056,0.951515152,0.845070423,0.892309118,0.019757748,0.472645326
titanic.csv,METADES,3,"{'k': 5, 'DSEL_perc': 0.9}",0.95,0.922535211,0.077464789,0.965625,0.845070423,0.892309118,0.241051197,0.943964178
titanic.csv,AdaBoostClassifier,3,"{'n_estimators': 100, 'learning_rate': 0.42635073426126735}",0.95,0.922535211,0.077464789,0.965625,1,1,0.16488862,0.066669421
titanic.csv,MCB,4,"{'k': 6, 'DSEL_perc': 0.7000000000000001}",0.677272727,0.5,0.5,0.338636364,0.957746479,0.971185028,0.019227743,0.489743189
titanic.csv,KNORAU,4,"{'k': 4, 'DSEL_perc': 0.9}",0.986363636,0.978873239,0.021126761,0.990131579,0.957746479,0.971185028,0.019115448,0.478964502
titanic.csv,METADES,4,"{'k': 9, 'DSEL_perc': 0.9}",0.677272727,0.5,0.5,0.338636364,0.957746479,0.971185028,0.247260809,0.978173993
titanic.csv,AdaBoostClassifier,4,"{'n_estimators': 69, 'learning_rate': 0.7818109409998515}",0.677272727,0.5,0.5,0.338636364,0.957746479,0.971185028,0.114991903,0.048294934
titanic.csv,MCB,5,"{'k': 8, 'DSEL_perc': 0.6}",0.418181818,0.352963418,0.647036582,0.361843858,0.404575102,0.262116526,0.018230438,0.476241112
titanic.csv,KNORAU,5,"{'k': 5, 'DSEL_perc': 0.8}",0.477272727,0.444512714,0.555487286,0.450439041,0.404575102,0.261644828,0.019239664,0.473694368
titanic.csv,METADES,5,"{'k': 8, 'DSEL_perc': 0.9}",0.418181818,0.352963418,0.647036582,0.361843858,0.301351735,0.360111899,0.24418807,0.955795158
titanic.csv,AdaBoostClassifier,5,"{'n_estimators': 63, 'learning_rate': 0.08379066068260982}",0.477272727,0.444512714,0.555487286,0.450439041,0.444512714,0.413580516,0.111190796,0.047755241
titanic.csv,MCB,6,"{'k': 8, 'DSEL_perc': 0.9}",0.6,0.44295302,0.55704698,0.325123153,0.198033841,0.197805643,0.019574404,0.478577614
titanic.csv,KNORAU,6,"{'k': 7, 'DSEL_perc': 0.9}",0.440909091,0.325503356,0.674496644,0.288690476,0.029303337,0.177020202,0.019809961,0.484556502
titanic.csv,METADES,6,"{'k': 3, 'DSEL_perc': 0.9}",0.440909091,0.325503356,0.674496644,0.288690476,0.25493903,0.205127302,0.240748167,0.978975946
titanic.csv,AdaBoostClassifier,6,"{'n_estimators': 88, 'learning_rate': 0.5166540052992242}",0.490909091,0.476699121,0.523300879,0.479545266,0.25493903,0.205127302,0.162073135,0.064055486
titanic.csv,MCB,7,"{'k': 3, 'DSEL_perc': 0.9}",0.677272727,0.5,0.5,0.338636364,0.197183099,0.369543436,0.019688845,0.490071557
titanic.csv,KNORAU,7,"{'k': 4, 'DSEL_perc': 0.9}",0.677272727,0.5,0.5,0.338636364,0.633802817,0.73588692,0.018897772,0.477385521
titanic.csv,METADES,7,"{'k': 9, 'DSEL_perc': 0.9}",0.677272727,0.5,0.5,0.338636364,0,0.176767488,0.245543242,0.948137587
titanic.csv,AdaBoostClassifier,7,"{'n_estimators': 79, 'learning_rate': 0.7678562440637658}",0.940909091,0.908450704,0.091549296,0.959876543,0.816901408,0.872098356,0.133401394,0.060343742
titanic.csv,MCB,8,"{'k': 6, 'DSEL_perc': 0.8}",0.677272727,0.5,0.5,0.338636364,0.507042254,0.666133163,0.018950939,0.474591689
titanic.csv,KNORAU,8,"{'k': 9, 'DSEL_perc': 0.8}",0.677272727,0.5,0.5,0.338636364,0.492957746,0.655047825,0.019123793,0.472067703
titanic.csv,METADES,8,"{'k': 9, 'DSEL_perc': 0.9}",0.677272727,0.5,0.5,0.338636364,0.492957746,0.655047825,0.245304585,0.008138743
titanic.csv,AdaBoostClassifier,8,"{'n_estimators': 53, 'learning_rate': 0.14383027918406183}",0.681818182,0.507042254,0.492957746,0.840182648,0.507042254,0.666133163,0.088091135,0.038039684
titanic.csv,MCB,9,"{'k': 9, 'DSEL_perc': 0.9}",0.677272727,0.5,0.5,0.338636364,0.5,0.661363636,0.018702269,0.006197799
titanic.csv,KNORAU,9,"{'k': 8, 'DSEL_perc': 0.8}",0.677272727,0.5,0.5,0.338636364,0.5,0.661363636,0.019508362,0.006680055
titanic.csv,METADES,9,"{'k': 2, 'DSEL_perc': 0.9}",0.677272727,0.5,0.5,0.338636364,0.5,0.661363636,0.238552094,0.007952343
titanic.csv,AdaBoostClassifier,9,"{'n_estimators': 75, 'learning_rate': 0.6413006557685736}",0.677272727,0.5,0.5,0.338636364,0.5,0.661363636,0.124732494,0.05201318
titanic.csv,MCB,10,"{'k': 6, 'DSEL_perc': 0.9}",0.677272727,0.5,0.5,0.338636364,0.632668494,0.702687505,0.019184828,0.480552153
titanic.csv,KNORAU,10,"{'k': 7, 'DSEL_perc': 0.8}",0.677272727,0.5,0.5,0.338636364,0.630777956,0.69153677,0.019942045,0.006572767
titanic.csv,METADES,10,"{'k': 9, 'DSEL_perc': 0.9}",0.754545455,0.630777956,0.369222044,0.805340984,0.630777956,0.69153677,0.245665789,0.953937661
titanic.csv,AdaBoostClassifier,10,"{'n_estimators': 36, 'learning_rate': 0.275065405787116}",0.754545455,0.630777956,0.369222044,0.805340984,0.630777956,0.69153677,0.063661575,0.027113611
wall-following.csv,MCB,1,"{'k': 7, 'DSEL_perc': 0.30000000000000004}",0.985347985,0.990800866,0.004418491,0.970313568,0.992113575,0.984256924,0.298162699,0.196791394
wall-following.csv,KNORAU,1,"{'k': 6, 'DSEL_perc': 0.1}",0.978021978,0.985984848,0.006683572,0.969519191,0.99944183,0.997585157,0.357962847,0.196524155
wall-following.csv,METADES,1,"{'k': 3, 'DSEL_perc': 0.2}",0.981684982,0.982901085,0.006284402,0.9779216,0.998121812,0.993188427,0.541303158,0.393034338
wall-following.csv,AdaBoostClassifier,1,"{'n_estimators': 39, 'learning_rate': 0.727468929838215}",0.924908425,0.951190476,0.022138229,0.91733871,0.996125744,0.990290578,0.531315327,0.018339891
wall-following.csv,MCB,2,"{'k': 2, 'DSEL_perc': 0.2}",0.954212454,0.891793147,0.018695127,0.970064065,0.938420604,0.929672457,0.302765131,0.204601567
wall-following.csv,KNORAU,2,"{'k': 7, 'DSEL_perc': 0.2}",0.957875458,0.902380952,0.017411122,0.974296537,0.948107033,0.925637985,0.315053225,0.194322495
wall-following.csv,METADES,2,"{'k': 8, 'DSEL_perc': 0.8}",0.965201465,0.894534632,0.014071076,0.975561509,0.949989373,0.929702038,1.169964314,0.406425078
wall-following.csv,AdaBoostClassifier,2,"{'n_estimators': 27, 'learning_rate': 0.6688251656623498}",0.836996337,0.754570229,0.066890048,0.905656083,0.983466668,0.928687058,0.394732714,0.013681995
wall-following.csv,MCB,3,"{'k': 8, 'DSEL_perc': 0.1}",0.983516484,0.984037448,0.006485357,0.983344135,0.98150754,0.974506646,0.356043816,0.19686388
wall-following.csv,KNORAU,3,"{'k': 6, 'DSEL_perc': 0.4}",0.992673993,0.991703176,0.002508401,0.983441558,0.998294046,0.991984178,0.237137556,0.192782818
wall-following.csv,METADES,3,"{'k': 7, 'DSEL_perc': 0.1}",0.992673993,0.991703176,0.002462754,0.983355795,0.999996514,0.999994858,0.57055521,0.389021395
wall-following.csv,AdaBoostClassifier,3,"{'n_estimators': 92, 'learning_rate': 0.8975715082873685}",0.934065934,0.957251082,0.019787019,0.913876341,0.977492601,0.967671203,1.285695791,0.042631076
wall-following.csv,MCB,4,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.983516484,0.982295699,0.005898572,0.977706392,0.984239976,0.981339646,0.291535616,0.194793656
wall-following.csv,KNORAU,4,"{'k': 4, 'DSEL_perc': 0.1}",0.989010989,0.98757019,0.004129446,0.989318298,0.99891256,0.996722271,0.39902544,0.193149616
wall-following.csv,METADES,4,"{'k': 8, 'DSEL_perc': 0.4}",0.990842491,0.992463065,0.003078314,0.984357413,0.999063865,0.997485371,0.690403461,0.388901312
wall-following.csv,AdaBoostClassifier,4,"{'n_estimators': 56, 'learning_rate': 0.8056346124892612}",0.91025641,0.933866993,0.027833527,0.903767862,0.987574728,0.980807975,0.794092894,0.026287613
wall-following.csv,MCB,5,"{'k': 5, 'DSEL_perc': 0.2}",0.992673993,0.976141506,0.002847649,0.993660581,0.985811339,0.984019465,0.336373091,0.194526417
wall-following.csv,KNORAU,5,"{'k': 6, 'DSEL_perc': 0.1}",0.998168498,0.998868778,0.000539957,0.99702381,1,1,0.375747681,0.192709895
wall-following.csv,METADES,5,"{'k': 5, 'DSEL_perc': 0.7000000000000001}",0.954212454,0.970160644,0.012235863,0.891760652,0.999154425,0.998097983,0.796272993,0.397337225
